"y","t","g","ctry"
3.92605736851692,1,0,"b"
134.541797637939,1,0,"b"
7.93478488922119,1,0,"b"
-47.9807585477829,1,1,"b"
-37.3685449361801,0,0,"c"
-27.1551191806793,0,1,"c"
-54.7588050365448,0,0,"c"
149.162745475769,0,1,"c"
120.850884914398,0,0,"c"
-65.6804025173187,0,1,"c"
-65.6804025173187,0,0,"c"
134.541797637939,0,0,"c"
14.8022204637527,0,0,"c"
-37.3685449361801,0,1,"c"
-65.6804025173187,0,0,"c"
-37.3685449361801,0,0,"c"
3.92605736851692,0,0,"c"
-37.3685449361801,0,1,"c"
-54.7588050365448,0,0,"c"
-37.3685449361801,0,1,"c"
-27.1551191806793,0,1,"c"
-65.6804025173187,0,1,"c"
59.5665156841278,0,0,"c"
-54.7588050365448,0,1,"c"
-65.6804025173187,0,0,"c"
-54.7588050365448,0,1,"c"
1.15673914551735,0,0,"c"
-65.6804025173187,0,0,"c"
-54.7588050365448,0,0,"c"
-54.7588050365448,0,0,"c"
-54.7588050365448,0,0,"c"
-54.7588050365448,0,0,"c"
-65.6804025173187,0,1,"c"
-54.7588050365448,0,1,"c"
-65.6804025173187,0,1,"c"
114.382231235504,0,0,"c"
-65.6804025173187,0,1,"c"
-65.6804025173187,0,1,"c"
17.4471691250801,0,1,"c"
96.0165202617645,0,0,"c"
113.406777381897,0,1,"c"
114.382231235504,0,0,"c"
-54.7588050365448,0,0,"c"
-37.3685449361801,0,0,"c"
103.46063375473,0,1,"c"
-54.7588050365448,0,1,"c"
204.102826118469,0,0,"c"
-54.7588050365448,0,0,"c"
-54.7588050365448,0,0,"c"
-54.7588050365448,0,0,"c"
-54.7588050365448,0,1,"c"
121.929860115051,0,1,"c"
-65.6804025173187,0,1,"c"
-54.7588050365448,0,0,"c"
-48.2901483774185,0,0,"c"
-65.6804025173187,0,0,"c"
114.382231235504,0,0,"c"
-34.5992267131805,0,1,"c"
-65.6804025173187,0,1,"c"
-54.7588050365448,0,0,"c"
37.6067459583282,0,0,"c"
-54.7588050365448,0,0,"c"
-54.7588050365448,0,0,"c"
17.4471691250801,0,1,"c"
-37.3685449361801,0,1,"c"
-48.2901483774185,0,1,"c"
-37.3685449361801,0,0,"c"
-10.8646854758263,0,0,"c"
-54.7588050365448,0,0,"c"
-30.8998912572861,0,0,"c"
-65.6804025173187,0,0,"c"
-37.3685449361801,0,1,"c"
-37.3685449361801,0,1,"c"
114.382231235504,0,1,"c"
38.5821968317032,0,0,"c"
134.541797637939,0,0,"c"
114.382231235504,0,0,"c"
-28.1305700540543,0,1,"c"
-48.2901483774185,0,0,"c"
-54.7588050365448,0,1,"c"
-54.7588050365448,0,1,"c"
-40.927055478096,0,1,"c"
-34.5992267131805,0,1,"c"
-54.7588050365448,0,1,"c"
134.541797637939,0,0,"c"
-48.2901483774185,0,0,"c"
-54.7588050365448,0,0,"c"
-54.7588050365448,0,1,"c"
-54.7588050365448,0,1,"c"
-54.7588050365448,0,1,"c"
-54.7588050365448,0,1,"c"
-45.5208271741867,0,0,"c"
-65.6804025173187,0,1,"c"
120.850884914398,0,1,"c"
-48.2901483774185,0,0,"c"
-17.2089695930481,0,0,"c"
-65.6804025173187,0,1,"c"
0.0569130701478571,0,0,"c"
-54.7588050365448,0,0,"c"
-65.6804025173187,0,0,"c"
-37.3685449361801,0,0,"c"
-54.7588050365448,0,0,"c"
-37.3685449361801,0,1,"c"
114.382231235504,0,1,"c"
131.772482395172,0,1,"c"
-48.2901483774185,0,0,"c"
-48.2901483774185,0,0,"c"
-54.7588050365448,0,0,"c"
76.1320292949677,0,0,"c"
-54.7588050365448,0,1,"c"
114.382231235504,0,0,"c"
134.541797637939,0,1,"c"
-47.2111761569977,0,1,"c"
-17.2089695930481,0,1,"c"
-54.7588050365448,0,0,"c"
-54.7588050365448,0,0,"c"
155.631399154663,0,0,"c"
-54.7588050365448,0,0,"c"
-16.2335187196732,0,1,"c"
-54.7588050365448,0,0,"c"
-54.7588050365448,0,1,"c"
-54.7588050365448,0,0,"c"
21.0412293672562,0,1,"c"
21.0412293672562,0,1,"c"
-65.6804025173187,0,1,"c"
-19.9782893061638,0,1,"c"
-65.6804025173187,0,1,"c"
-54.7588050365448,0,1,"c"
-54.7588050365448,0,0,"c"
59.5665156841278,0,0,"c"
3.92605736851692,0,0,"c"
-65.6804025173187,0,0,"c"
-48.2901483774185,0,0,"c"
-65.6804025173187,0,1,"c"
21.0412293672562,0,0,"c"
-54.7588050365448,0,1,"c"
20.2164873480797,0,1,"c"
73.3627140522003,0,0,"c"
-16.2335187196732,0,0,"c"
-37.3685449361801,0,1,"c"
-37.3685449361801,0,1,"c"
-65.6804025173187,0,1,"c"
-65.6804025173187,0,0,"c"
21.0412293672562,0,1,"c"
-65.6804025173187,0,0,"c"
-65.6804025173187,0,0,"c"
-30.8998912572861,0,0,"c"
-65.6804025173187,0,1,"a"
-54.7588050365448,0,1,"a"
3.92605736851692,0,0,"a"
-17.2089695930481,0,1,"a"
123.620200157166,0,1,"a"
96.0165202617645,0,0,"a"
-54.7588050365448,0,1,"a"
96.0165202617645,0,0,"a"
10.3947147727013,0,0,"a"
-48.2901483774185,0,1,"a"
-58.1327736377716,0,1,"a"
-34.5992267131805,0,1,"a"
-58.1327736377716,0,1,"a"
-48.2901483774185,0,1,"a"
-17.2089695930481,0,0,"a"
-54.7588050365448,0,0,"a"
-17.2089695930481,0,0,"a"
-65.6804025173187,0,1,"a"
-34.5992267131805,0,0,"a"
134.541797637939,0,0,"a"
-16.2335187196732,0,0,"a"
-28.1305700540543,0,1,"a"
-54.7588050365448,0,1,"a"
-30.8998912572861,0,1,"a"
3.88062596321106,0,1,"a"
-65.6804025173187,0,0,"a"
1.15673914551735,0,1,"e"
134.541797637939,0,1,"e"
-16.2335187196732,0,1,"e"
3.92605736851692,0,0,"e"
38.5821968317032,0,1,"e"
3.92605736851692,0,0,"e"
21.3163122534752,0,0,"e"
-16.2335187196732,0,1,"e"
3.92605736851692,0,1,"e"
169.322311878204,0,0,"e"
-16.2335187196732,0,0,"e"
204.102826118469,0,0,"e"
21.3163122534752,0,0,"e"
58.7417721748352,0,0,"e"
21.3163122534752,0,1,"e"
-54.7588050365448,0,1,"e"
3.92605736851692,0,0,"e"
21.3163122534752,0,0,"e"
-16.2335187196732,0,1,"e"
-16.2335187196732,0,1,"e"
-34.5992267131805,0,0,"e"
-34.5992267131805,0,1,"a"
-48.2901483774185,0,0,"a"
21.3163122534752,0,1,"a"
79.7260940074921,0,0,"a"
-54.7588050365448,0,1,"a"
-45.5208271741867,0,0,"a"
-16.2335187196732,0,1,"a"
-54.7588050365448,0,1,"a"
-65.6804025173187,0,1,"a"
-54.7588050365448,0,1,"a"
-65.6804025173187,0,1,"a"
-16.2335187196732,0,0,"a"
-45.5208271741867,0,0,"a"
3.92605736851692,0,1,"a"
-45.5208271741867,0,0,"a"
-54.7588050365448,0,1,"a"
11.4736840128899,0,1,"a"
-65.6804025173187,0,1,"a"
-54.7588050365448,0,1,"a"
-65.6804025173187,0,0,"a"
-54.7588050365448,0,1,"a"
3.92605736851692,0,1,"a"
173.02166223526,0,0,"a"
79.7260940074921,0,0,"a"
3.92605736851692,0,1,"a"
-54.7588050365448,0,1,"a"
-48.2901483774185,0,1,"a"
-54.7588050365448,0,1,"a"
-16.2335187196732,0,1,"e"
1.15673914551735,0,0,"e"
3.92605736851692,0,0,"e"
25.015652179718,0,0,"e"
151.932060718536,0,0,"e"
-65.6804025173187,0,1,"e"
-45.5208271741867,0,0,"e"
1.15673914551735,0,1,"e"
3.92605736851692,0,0,"e"
-19.9782893061638,0,1,"e"
58.7417721748352,0,0,"e"
3.92605736851692,0,1,"e"
3.92605736851692,0,0,"e"
3.92605736851692,0,1,"e"
56.0968220233917,0,1,"e"
38.5821968317032,0,1,"e"
-65.6804025173187,0,1,"e"
-16.2335187196732,0,0,"e"
47.8201687335968,0,0,"e"
3.92605736851692,0,0,"e"
38.7065708637238,0,0,"e"
-54.7588050365448,0,1,"e"
76.9567668437958,0,1,"e"
17.5715416669846,0,0,"e"
-65.6804025173187,0,1,"e"
-16.2335187196732,0,1,"e"
21.3163122534752,0,1,"e"
38.7065708637238,0,0,"e"
-45.5208271741867,0,1,"e"
-27.1551191806793,0,1,"e"
58.7417721748352,0,1,"e"
38.5821968317032,0,0,"e"
3.92605736851692,0,0,"e"
-16.2335187196732,0,1,"e"
-54.7588050365448,0,1,"e"
1.15673914551735,0,0,"e"
-65.6804025173187,0,1,"e"
38.5821968317032,0,0,"e"
-54.7588050365448,0,1,"e"
58.7417721748352,0,1,"e"
-2.58803330361843,0,0,"e"
-34.5992267131805,0,0,"e"
25.015652179718,0,0,"e"
-16.2335187196732,0,0,"e"
-19.9782893061638,0,0,"e"
-16.2335187196732,0,1,"e"
3.92605736851692,0,0,"e"
21.3163122534752,0,1,"e"
3.92605736851692,0,0,"e"
38.5821968317032,0,0,"e"
3.92605736851692,0,1,"e"
110.912537574768,0,1,"e"
56.0968220233917,0,0,"e"
-37.3685449361801,0,1,"e"
3.92605736851692,0,0,"e"
-16.2335187196732,0,1,"e"
-54.7588050365448,0,0,"e"
-65.6804025173187,0,1,"e"
-54.7588050365448,0,0,"e"
-16.2335187196732,0,0,"e"
-65.6804025173187,0,0,"e"
1.15673914551735,0,1,"e"
-65.6804025173187,0,0,"e"
-45.5208271741867,0,1,"e"
53.3275067806244,0,0,"e"
21.3163122534752,0,0,"e"
-65.6804025173187,0,1,"e"
21.3163122534752,0,0,"e"
-27.1551191806793,0,1,"e"
-16.2335187196732,0,1,"e"
21.3163122534752,0,0,"e"
38.5821968317032,0,1,"e"
-34.5992267131805,0,1,"e"
1.15673914551735,0,1,"e"
-16.2335187196732,0,1,"e"
-27.1551191806793,0,1,"e"
38.7065708637238,0,0,"e"
58.7417721748352,0,0,"e"
58.7417721748352,0,1,"e"
134.541797637939,0,0,"e"
21.3163122534752,0,0,"e"
-6.9955438375473,0,1,"e"
-45.5208271741867,0,1,"e"
134.541797637939,0,0,"e"
1.15673914551735,0,0,"e"
21.3163122534752,0,0,"e"
21.3163122534752,0,1,"e"
10.3947147727013,0,1,"e"
-16.2335187196732,0,1,"e"
10.3947147727013,0,1,"e"
76.1320292949677,0,0,"e"
3.92605736851692,0,0,"e"
37.6067459583282,0,0,"e"
110.912537574768,0,1,"e"
-16.2335187196732,0,0,"e"
59.5665156841278,0,0,"e"
-16.2335187196732,0,0,"e"
134.541797637939,0,1,"e"
-16.2335187196732,0,0,"e"
-45.5208271741867,0,1,"e"
-34.5992267131805,0,1,"e"
204.102826118469,0,1,"e"
79.7260940074921,0,1,"e"
55.9724509716034,0,1,"e"
169.322311878204,0,0,"e"
-54.7588050365448,0,0,"e"
3.92605736851692,0,0,"e"
151.932060718536,0,0,"e"
141.010451316833,0,1,"e"
21.3163122534752,0,0,"e"
3.92605736851692,0,1,"e"
3.92605736851692,0,1,"e"
47.8201687335968,0,0,"e"
-16.2335187196732,0,1,"e"
56.0968220233917,0,0,"e"
-34.5992267131805,0,0,"e"
21.3163122534752,0,0,"e"
-65.6804025173187,0,0,"e"
169.322311878204,0,0,"e"
56.0968220233917,0,1,"e"
3.92605736851692,0,1,"e"
58.7417721748352,0,0,"e"
131.772482395172,0,0,"e"
118.205940723419,0,1,"e"
21.3163122534752,0,0,"e"
3.92605736851692,0,0,"e"
3.92605736851692,0,1,"e"
3.92605736851692,0,1,"e"
131.89685344696,0,0,"e"
1.15673914551735,0,0,"e"
3.92605736851692,0,1,"e"
-16.2335187196732,0,0,"e"
3.92605736851692,0,0,"e"
-16.2335187196732,0,1,"e"
151.932060718536,0,1,"e"
3.92605736851692,0,0,"e"
3.92605736851692,0,0,"e"
76.1320292949677,0,0,"e"
3.92605736851692,0,0,"e"
-54.7588050365448,0,1,"a"
-37.3685449361801,0,1,"a"
-45.5208271741867,0,0,"a"
-54.7588050365448,0,1,"a"
-37.3685449361801,0,0,"a"
-13.5096311569214,0,1,"a"
-65.6804025173187,0,1,"a"
-48.2901483774185,0,1,"a"
114.382231235504,0,0,"a"
-65.6804025173187,0,1,"a"
169.322311878204,0,0,"a"
37.6067459583282,0,1,"a"
-37.3685449361801,0,1,"a"
76.1320292949677,0,0,"a"
-16.2335187196732,0,1,"a"
56.0968220233917,0,0,"i"
-34.5992267131805,0,1,"a"
35.9372466802597,0,1,"a"
-30.8998912572861,0,1,"a"
0.181286956649274,0,0,"a"
-28.1305700540543,0,0,"a"
59.5665156841278,0,1,"a"
158.400726318359,0,0,"a"
-34.5992267131805,0,0,"a"
-34.5992267131805,0,0,"a"
-47.2111761569977,0,1,"a"
204.102826118469,0,0,"a"
-54.7588050365448,0,0,"a"
-16.2335187196732,0,0,"a"
21.3163122534752,0,0,"a"
79.7260940074921,0,1,"a"
-19.9782893061638,0,1,"a"
3.92605736851692,0,0,"a"
-16.2335187196732,0,0,"a"
-54.7588050365448,0,1,"a"
-30.8998912572861,0,0,"a"
-34.5992267131805,0,0,"a"
79.7260940074921,0,0,"a"
-34.5992267131805,0,0,"a"
3.92605736851692,0,0,"a"
-34.5992267131805,0,1,"a"
-34.5992267131805,0,1,"a"
114.382231235504,0,0,"a"
-48.2901483774185,0,1,"a"
131.772482395172,0,0,"a"
-37.3685449361801,0,1,"a"
151.932060718536,0,0,"a"
-19.9782893061638,0,0,"a"
145.417964458466,0,1,"a"
-16.2335187196732,0,1,"a"
-54.7588050365448,0,1,"a"
3.92605736851692,0,1,"a"
24.0401968359947,0,0,"a"
37.6067459583282,0,0,"a"
-65.6804025173187,0,1,"a"
186.712574958801,0,0,"a"
-54.7588050365448,0,1,"a"
134.541797637939,0,0,"a"
-16.2335187196732,0,0,"a"
38.5821968317032,0,0,"i"
1.15673914551735,0,0,"a"
-54.7588050365448,0,1,"a"
-5.06925918161869,0,0,"a"
-48.2901483774185,0,1,"a"
-45.5208271741867,0,1,"a"
59.5665156841278,0,0,"a"
-54.7588050365448,0,1,"i"
-45.5208271741867,0,0,"a"
-16.2335187196732,0,0,"a"
-58.1327736377716,0,0,"a"
-2.58803330361843,0,1,"a"
3.92605736851692,0,0,"a"
-65.6804025173187,0,1,"a"
113.406777381897,0,0,"a"
-65.6804025173187,0,1,"a"
134.541797637939,0,0,"a"
58.7417721748352,0,0,"a"
7.62539505958557,0,0,"a"
-30.8998912572861,0,0,"a"
151.932060718536,0,1,"a"
-17.2089695930481,0,0,"a"
23.9158272743225,0,1,"a"
-30.8998912572861,0,1,"a"
134.541797637939,0,1,"a"
-48.2901483774185,0,0,"a"
-28.1305700540543,0,0,"a"
-27.1551191806793,0,1,"a"
114.382231235504,0,0,"a"
149.162745475769,0,0,"a"
1.15673914551735,0,1,"a"
1.15673914551735,0,0,"a"
-65.6804025173187,0,1,"a"
155.631399154663,0,1,"a"
27.7849674224854,0,0,"a"
-65.6804025173187,0,1,"a"
-54.7588050365448,0,1,"a"
-34.5992267131805,0,1,"a"
131.772482395172,0,1,"a"
169.322311878204,0,0,"a"
-48.2901483774185,0,1,"a"
151.932060718536,0,0,"a"
-48.2901483774185,0,1,"a"
-16.2335187196732,0,0,"a"
151.932060718536,0,0,"a"
-13.5096311569214,0,0,"a"
66.2894010543823,0,0,"a"
-34.5992267131805,0,0,"a"
134.541797637939,0,1,"a"
-65.6804025173187,0,0,"a"
79.7260940074921,0,0,"a"
45.0508534908295,0,0,"a"
151.932060718536,0,0,"a"
56.0968220233917,0,1,"a"
-65.6804025173187,0,1,"a"
-54.7588050365448,0,1,"a"
-17.2089695930481,0,0,"a"
-54.7588050365448,0,0,"a"
151.932060718536,0,0,"a"
-2.58803330361843,0,0,"a"
-34.5992267131805,0,0,"a"
-54.7588050365448,0,1,"a"
151.932060718536,0,0,"a"
103.46063375473,0,1,"a"
186.712574958801,0,0,"a"
-16.2335187196732,0,1,"a"
114.382231235504,0,0,"a"
-58.1327736377716,0,1,"a"
-2.58803330361843,0,0,"a"
-54.7588050365448,0,0,"a"
151.932060718536,0,0,"a"
-54.7588050365448,0,1,"a"
137.265682220459,0,1,"a"
-37.3685449361801,0,0,"a"
3.92605736851692,0,1,"a"
-57.5465679168701,0,1,"a"
93.2472050189972,0,1,"a"
3.92605736851692,0,0,"a"
169.322311878204,0,0,"a"
141.010451316833,0,0,"a"
-54.7588050365448,0,0,"a"
169.322311878204,0,1,"a"
-16.2335187196732,0,1,"a"
-37.3685449361801,0,0,"a"
134.541797637939,0,0,"a"
-54.7588050365448,0,1,"a"
79.7260940074921,0,1,"a"
-54.7588050365448,0,1,"a"
-48.2901483774185,0,0,"a"
-37.3685449361801,0,1,"a"
3.92605736851692,0,0,"a"
134.541797637939,0,1,"a"
62.4411106109619,0,0,"a"
3.88062596321106,0,0,"a"
-54.7588050365448,0,1,"a"
204.102826118469,0,0,"a"
3.88062596321106,0,0,"a"
-54.7588050365448,0,1,"a"
-37.3685449361801,0,0,"a"
55.9724509716034,0,1,"a"
-28.1305700540543,0,1,"e"
65.2104258537292,0,1,"e"
-65.6804025173187,0,0,"e"
62.5654757022858,0,1,"e"
-54.7588050365448,0,0,"e"
169.322311878204,0,0,"e"
73.3627140522003,0,1,"e"
-17.2089695930481,0,0,"e"
204.102826118469,0,1,"e"
-13.5096311569214,0,0,"e"
24.0401968359947,0,1,"e"
3.92605736851692,0,0,"e"
151.932060718536,0,0,"e"
131.772482395172,0,0,"e"
-48.2901483774185,0,0,"e"
204.102826118469,0,0,"e"
-65.6804025173187,0,0,"e"
151.932060718536,0,0,"e"
55.9724509716034,0,1,"e"
21.3163122534752,0,1,"e"
169.322311878204,0,0,"e"
186.712574958801,0,0,"e"
-65.6804025173187,0,1,"e"
169.322311878204,0,0,"e"
73.4870791435242,0,1,"e"
0.0569130701478571,0,1,"e"
204.102826118469,0,1,"e"
18.5469955205917,0,1,"e"
-28.1305700540543,0,1,"e"
21.3163122534752,0,0,"e"
21.3163122534752,0,0,"e"
151.932060718536,0,0,"e"
134.541797637939,0,0,"e"
-16.2335187196732,0,1,"e"
3.92605736851692,0,0,"e"
114.382231235504,0,1,"e"
-27.1551191806793,0,1,"e"
204.102826118469,0,0,"e"
79.7260940074921,0,0,"e"
-27.1551191806793,0,0,"e"
58.7417721748352,0,0,"e"
53.3275067806244,0,0,"e"
3.92605736851692,0,1,"e"
38.7065708637238,0,0,"e"
-34.5992267131805,0,0,"e"
38.5821968317032,0,1,"e"
38.5821968317032,0,1,"e"
58.7417721748352,0,0,"e"
18.5469955205917,0,1,"e"
186.712574958801,0,0,"e"
-16.2335187196732,0,0,"e"
-54.7588050365448,0,0,"e"
-65.6804025173187,0,0,"e"
134.541797637939,0,1,"e"
42.4059092998505,0,0,"e"
-6.9955438375473,0,1,"e"
47.8201687335968,0,0,"e"
-6.9955438375473,0,0,"e"
-65.6804025173187,0,0,"e"
-54.7588050365448,0,0,"e"
-65.6804025173187,0,0,"e"
-34.5992267131805,0,0,"e"
3.92605736851692,0,0,"e"
-45.5208271741867,0,0,"e"
-54.7588050365448,0,1,"e"
58.7417721748352,0,0,"e"
3.92605736851692,0,0,"e"
58.5910618305206,0,0,"e"
-16.2335187196732,0,1,"e"
204.102826118469,0,1,"e"
-16.2335187196732,0,0,"e"
151.932060718536,0,1,"e"
-16.2335187196732,0,0,"e"
-16.2335187196732,0,0,"e"
3.92605736851692,0,1,"e"
-34.5992267131805,0,0,"e"
134.541797637939,0,1,"e"
-37.3685449361801,0,0,"e"
73.4870791435242,0,0,"e"
-16.2335187196732,0,0,"e"
3.92605736851692,0,1,"e"
-34.5992267131805,0,1,"e"
38.7065708637238,0,1,"e"
114.382231235504,0,0,"e"
-54.7588050365448,0,1,"e"
-16.2335187196732,0,0,"e"
38.5821968317032,0,1,"e"
134.541797637939,0,0,"e"
58.7417721748352,0,0,"e"
-54.7588050365448,0,1,"e"
-65.6804025173187,0,1,"e"
-6.9955438375473,0,1,"e"
134.541797637939,0,0,"e"
3.92605736851692,0,1,"e"
25.015652179718,0,0,"e"
83.4254324436188,0,0,"e"
-27.1551191806793,0,1,"e"
38.7065708637238,0,1,"e"
-48.2901483774185,0,1,"e"
21.3163122534752,0,0,"e"
76.1320292949677,0,1,"e"
58.7417721748352,0,1,"e"
-47.2111761569977,0,1,"e"
-65.6804025173187,0,1,"e"
58.7417721748352,0,0,"e"
-48.2901483774185,0,1,"e"
-48.2901483774185,0,1,"e"
-16.2335187196732,0,0,"e"
73.4870791435242,0,0,"e"
-16.2335187196732,0,0,"e"
21.3163122534752,0,0,"e"
-17.2089695930481,0,1,"e"
-65.6804025173187,0,1,"e"
3.92605736851692,0,1,"e"
-34.5992267131805,0,0,"e"
-37.3685449361801,0,1,"e"
-54.7588050365448,0,1,"e"
21.3163122534752,0,1,"e"
-16.2335187196732,0,1,"e"
-54.7588050365448,0,0,"e"
-34.5992267131805,0,0,"e"
-16.2335187196732,0,0,"e"
56.0968220233917,0,0,"e"
3.92605736851692,0,1,"e"
-48.2901483774185,0,1,"e"
-45.5208271741867,0,1,"e"
58.7417721748352,0,1,"e"
-16.2335187196732,0,1,"e"
-45.5208271741867,0,1,"e"
-65.6804025173187,0,1,"e"
-16.2335187196732,0,1,"e"
-54.7588050365448,0,1,"e"
-19.9782893061638,0,1,"e"
-54.7588050365448,0,0,"e"
-17.2089695930481,0,0,"e"
35.9372466802597,0,1,"e"
21.3163122534752,0,0,"e"
3.92605736851692,0,1,"e"
38.7065708637238,0,1,"e"
134.541797637939,0,0,"e"
-48.2901483774185,0,1,"e"
3.92605736851692,0,0,"e"
-54.7588050365448,0,1,"e"
-34.5992267131805,0,0,"e"
38.5821968317032,0,1,"e"
-37.3685449361801,0,1,"e"
56.0968220233917,0,0,"e"
-16.2335187196732,0,0,"e"
-16.2335187196732,0,0,"e"
-65.6804025173187,0,1,"e"
-65.6804025173187,0,1,"e"
58.7417721748352,0,0,"e"
55.9724509716034,0,0,"e"
-16.2335187196732,0,1,"e"
-48.2901483774185,0,0,"e"
73.4870791435242,0,1,"e"
134.541797637939,0,0,"e"
-37.3685449361801,0,0,"e"
69.6179330348969,0,1,"e"
-16.2335187196732,0,1,"e"
-16.2335187196732,0,0,"e"
186.712574958801,0,0,"e"
3.92605736851692,0,0,"e"
3.92605736851692,0,0,"e"
151.932060718536,0,0,"e"
-16.2335187196732,0,1,"e"
-2.58803330361843,0,1,"e"
-16.2335187196732,0,1,"e"
151.932060718536,0,1,"e"
-19.9782893061638,0,0,"e"
204.102826118469,0,1,"e"
54.9969971179962,0,0,"e"
-16.2335187196732,0,0,"e"
-27.1551191806793,0,0,"e"
3.92605736851692,0,0,"e"
1.15673914551735,0,0,"e"
-45.5208271741867,0,0,"e"
-16.2335187196732,0,0,"e"
-54.7588050365448,0,1,"e"
-34.5992267131805,0,1,"e"
114.382231235504,0,0,"e"
58.7417721748352,0,1,"e"
-54.7588050365448,0,1,"e"
-16.2335187196732,0,1,"e"
-16.2335187196732,0,1,"e"
114.382231235504,0,0,"e"
1.15673914551735,0,0,"e"
166.552984714508,0,0,"e"
-48.2901483774185,0,1,"e"
-16.2335187196732,0,1,"e"
134.541797637939,0,1,"e"
3.92605736851692,0,0,"e"
-5.06925918161869,0,0,"e"
3.92605736851692,0,0,"e"
-6.9955438375473,0,0,"e"
-37.3685449361801,0,0,"e"
114.382231235504,0,1,"e"
21.3163122534752,0,0,"e"
-54.7588050365448,0,0,"e"
-16.2335187196732,0,1,"e"
149.162745475769,0,1,"e"
-65.6804025173187,0,1,"e"
151.932060718536,0,0,"e"
114.382231235504,0,1,"e"
-16.2335187196732,0,0,"e"
134.541797637939,0,1,"e"
-27.1551191806793,0,0,"e"
35.9372466802597,0,1,"e"
1.15673914551735,0,1,"e"
-65.6804025173187,0,0,"e"
3.92605736851692,0,1,"e"
-17.2089695930481,0,0,"e"
-37.3685449361801,0,0,"e"
114.382231235504,0,0,"e"
-65.6804025173187,0,1,"e"
-54.7588050365448,0,1,"e"
38.5821968317032,0,1,"e"
73.4870791435242,0,1,"e"
-37.3685449361801,0,1,"e"
21.3163122534752,0,1,"e"
3.92605736851692,0,0,"e"
3.92605736851692,0,1,"e"
-54.7588050365448,0,0,"e"
-54.7588050365448,0,1,"e"
10.3947147727013,0,0,"e"
73.3627140522003,0,0,"e"
-45.5208271741867,0,1,"e"
3.92605736851692,0,0,"e"
-37.3685449361801,0,0,"e"
58.7417721748352,0,0,"e"
17.5715416669846,0,1,"e"
3.92605736851692,0,0,"e"
3.92605736851692,0,1,"e"
134.541797637939,0,1,"e"
21.3163122534752,0,0,"e"
-34.5992267131805,0,1,"e"
-34.5992267131805,0,0,"e"
134.541797637939,0,0,"e"
3.92605736851692,0,1,"e"
45.0508534908295,0,1,"e"
-65.6804025173187,0,1,"e"
-16.2335187196732,0,1,"e"
-54.7588050365448,0,1,"e"
21.3163122534752,0,0,"e"
76.1320292949677,0,1,"e"
-16.2335187196732,0,1,"e"
-16.2335187196732,0,0,"e"
-16.2335187196732,0,1,"e"
79.7260940074921,0,0,"e"
-54.7588050365448,0,1,"e"
134.541797637939,0,1,"e"
-16.2335187196732,0,1,"e"
3.92605736851692,0,1,"e"
-16.2335187196732,0,0,"e"
-34.5992267131805,0,0,"e"
186.712574958801,0,1,"e"
-16.2335187196732,0,0,"e"
-16.2335187196732,0,1,"e"
-16.2335187196732,0,0,"e"
-54.7588050365448,0,1,"e"
134.541797637939,0,1,"e"
-54.7588050365448,0,0,"e"
-54.7588050365448,0,1,"e"
134.541797637939,0,1,"e"
21.3163122534752,0,0,"e"
169.322311878204,0,1,"e"
-54.7588050365448,0,1,"e"
76.1320292949677,0,0,"e"
-34.5992267131805,0,0,"e"
-17.2089695930481,0,1,"e"
3.92605736851692,0,1,"e"
-34.5992267131805,0,1,"e"
3.92605736851692,0,0,"e"
3.92605736851692,0,0,"e"
3.92605736851692,0,1,"e"
3.92605736851692,0,1,"e"
3.92605736851692,0,1,"e"
3.92605736851692,0,0,"e"
134.541797637939,0,0,"e"
58.7417721748352,0,0,"e"
38.7065708637238,0,0,"e"
-65.6804025173187,0,1,"e"
14.8022204637527,0,1,"e"
-54.7588050365448,0,1,"e"
-16.2335187196732,0,1,"e"
-65.6804025173187,0,1,"e"
123.620200157166,0,0,"e"
-54.7588050365448,0,1,"e"
21.3163122534752,0,1,"e"
21.3163122534752,0,1,"e"
76.1320292949677,0,0,"e"
58.7417721748352,0,1,"e"
-16.2335187196732,0,1,"e"
-16.2335187196732,0,1,"e"
3.92605736851692,0,0,"e"
-65.6804025173187,0,1,"e"
3.92605736851692,0,0,"e"
3.92605736851692,0,1,"e"
76.1320292949677,0,1,"e"
134.541797637939,0,0,"e"
-48.2901483774185,0,1,"e"
3.92605736851692,0,1,"e"
-16.2335187196732,0,1,"e"
21.3163122534752,0,1,"e"
93.5222923755646,0,1,"e"
-16.2335187196732,0,0,"e"
134.541797637939,0,0,"e"
38.7065708637238,0,1,"e"
-37.3685449361801,0,0,"e"
47.8201687335968,0,1,"e"
93.5222923755646,0,0,"e"
-6.9955438375473,0,1,"e"
-16.2335187196732,0,0,"e"
-28.1305700540543,0,0,"e"
-65.6804025173187,0,1,"e"
3.92605736851692,0,1,"e"
-16.2335187196732,0,0,"e"
3.92605736851692,0,0,"e"
3.88062596321106,0,0,"d"
-17.2089695930481,0,0,"d"
-54.7588050365448,0,1,"d"
-65.6804025173187,0,1,"d"
-34.5992267131805,0,1,"d"
-37.3685449361801,0,1,"d"
183.943247795105,0,0,"d"
-54.7588050365448,0,1,"d"
-54.7588050365448,0,1,"d"
-37.3685449361801,0,1,"d"
-37.3685449361801,0,1,"d"
-37.3685449361801,0,0,"d"
-37.3685449361801,0,0,"d"
-14.9118855595589,0,0,"d"
-54.7588050365448,0,0,"d"
-48.2901483774185,0,0,"d"
